,Aayu Malun Khola Hydro-Electric Project,Apsuwa I HEP,Chujung Khola HEP,Dudhkoshi 10 HEP,Dudhkoshi-6 HEP,Ghunsa Khola HPP,Ghunsa-Tamor HPP,Hongu Khola HPP,Ikhuwa Khola HEP,Isuwa Khola Hydropower Project,Kabeli B - 1,Kabeli-3 HEP,Kabeli-A,Kasuwa Khola HPP,Lower Hewa,Lower Isuwa Khola HPP,Lower Solu Hydropower Project,Luja Khola HPP,Mewa khola HPP,Mewa Khola Hydropower project,Middle Hongu Khola B HPP,Middle Hongukhola A Hydropower Project,Middle Mewa HPP,Middle Tamor,Palun khola small Hydropower Project,Simbuwa Khola Hydroelectric Project,Solu Hydropower Project,Solu Khola (Dudha Koshi),Super Inkhu Khola,Tamor Khola-5 HEP,Upper Apsuwa HEP,Upper Barunkhola HEP,Upper Inkhu Khola HEP,Upper Isuwa,Upper Kabeli HPP,Upper Mewa Khola -A HPP,Upper Sankhuwa Khola HEP,Upper Simbuwa Khola HPP,Upper Tamor A HPP,Upper Tamor HEP,solar_site_0,solar_site_1,solar_site_2,solar_site_3,solar_site_4,solar_site_5,solar_site_6,solar_site_7,solar_site_8,solar_site_9,solar_site_10,solar_site_11,solar_site_12,solar_site_13,solar_site_14,solar_site_15,solar_site_16,solar_site_17,solar_site_18,solar_site_19
2020-01-03 10:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.4852191641182466,0.3470225872689938,0.4857433808553971,0.4892528147389969,0.4852191641182466,0.4892528147389969,0.3942505133470226,0.4773662551440329,0.4773662551440329,0.4160659114315139,0.4816326530612245,0.4816326530612245,0.4862104187946884,0.4938650306748466,0.487360970677452,0.4787878787878787,0.4856007944389275,0.5203094777562862,0.5034146341463415,0.5319351763584366
2020-01-03 11:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.601427115188583,0.4856262833675565,0.6008146639511202,0.5997952917093142,0.601427115188583,0.5997952917093142,0.5985626283367557,0.6090534979423868,0.6090534979423868,0.5942327497425335,0.5979591836734693,0.5979591836734693,0.5965270684371808,0.6063394683026585,0.6056622851365016,0.602020202020202,0.6077457795431976,0.6063829787234043,0.6234146341463415,0.652049571020019
2020-01-03 12:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.6574923547400612,0.6478439425051334,0.6568228105906314,0.6489252814738997,0.6574923547400612,0.6489252814738997,0.6560574948665298,0.6574074074074074,0.6574074074074074,0.6570545829042225,0.6540816326530612,0.6540816326530612,0.651685393258427,0.6574642126789366,0.6572295247724975,0.6545454545454545,0.6732869910625621,0.660541586073501,0.6692682926829269,0.7054337464251669
2020-01-03 13:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.6442405708460754,0.6375770020533881,0.6435845213849287,0.6335721596724667,0.6442405708460754,0.6335721596724667,0.6386036960985626,0.6440329218106996,0.6440329218106996,0.6374871266735325,0.6377551020408163,0.6377551020408163,0.651685393258427,0.6431492842535788,0.641051567239636,0.6575757575757576,0.6583912611717975,0.6634429400386848,0.6634146341463415,0.6882745471877979
2020-01-03 14:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.5606523955147809,0.5523613963039015,0.5590631364562119,0.5475946775844421,0.5606523955147809,0.5475946775844421,0.5564681724845996,0.558641975308642,0.558641975308642,0.5540679711637487,0.5591836734693878,0.5591836734693878,0.5638406537282942,0.558282208588957,0.5652173913043478,0.5696969696969697,0.5759682224428997,0.562862669245648,0.5824390243902439,0.6053384175405148
2020-01-03 15:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.417940876656473,0.4045174537987679,0.4154786150712831,0.4124872057318321,0.417940876656473,0.4124872057318321,0.4096509240246406,0.411522633744856,0.411522633744856,0.4057672502574665,0.4163265306122449,0.4163265306122449,0.4198161389172625,0.4151329243353783,0.4216380182002022,0.4282828282828282,0.4339622641509434,0.3433268858800773,0.4517073170731707,0.4632983794089609
2020-01-03 16:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.2354740061162079,0.2197125256673511,0.2342158859470468,0.2169907881269191,0.2354740061162079,0.2169907881269191,0.217659137577002,0.2201646090534979,0.2201646090534979,0.2162718846549948,0.2255102040816326,0.2255102040816326,0.229826353421859,0.2280163599182004,0.2335692618806875,0.2444444444444444,0.2502482621648461,0.2398452611218568,0.224390243902439,0.2755004766444233
2020-01-03 17:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0305810397553516,0.0205338809034907,0.0295315682281059,0.022517911975435,0.0305810397553516,0.022517911975435,0.0184804928131416,0.0205761316872428,0.0205761316872428,0.0185375901132852,0.0285714285714285,0.0285714285714285,0.0296220633299285,0.0214723926380368,0.0273003033367037,0.0363636363636363,0.0397219463753723,0.0154738878143133,0.0175609756097561,0.0438512869399428
2020-01-03 18:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 19:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 20:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 21:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 22:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,1.0,0.8409713698213378,0.8635508456050794,1.0,1.0,0.8980039426124856,0.8980039426124856,1.0,0.8687254265454243,0.8884950870310666,0.8851611184828394,0.8098637287494651,0.9247911063013244,0.8535248241913909,1.0,0.8884950870310666,1.0,0.9761753447172272,0.8633975032141227,0.8633975032141227,1.0,1.0,1.0,0.889725106543414,0.8691816579017775,0.7541025045779106,1.0,1.0,1.0,1.0,0.8409713698213378,1.0,0.9329259053110238,0.8884950870310666,0.8093448256856215,1.0,0.8776219923010474,0.7856101728219261,0.889725106543414,0.8781448341583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.1182466870540265,0.1293634496919918,0.1130346232179226,0.1248720573183213,0.1182466870540265,0.1248720573183213,0.1314168377823408,0.1306584362139917,0.1306584362139917,0.1287332646755921,0.1173469387755102,0.1173469387755102,0.1195097037793667,0.1257668711656441,0.1172901921132457,0.1161616161616161,0.1241310824230387,0.1450676982591876,0.1356097560975609,0.1448999046711153
2020-01-04 09:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.3058103975535168,0.3295687885010267,0.2739307535641548,0.323439099283521,0.3058103975535168,0.323439099283521,0.3295687885010267,0.3292181069958848,0.3292181069958848,0.3305870236869207,0.2897959183673469,0.2897959183673469,0.3105209397344229,0.3292433537832311,0.3174924165824064,0.2363636363636363,0.23733862959285,0.316247582205029,0.335609756097561,0.3508102955195424
2020-01-04 10:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.4841997961264016,0.4938398357289528,0.4103869653767821,0.4820880245649949,0.4841997961264016,0.4820880245649949,0.4887063655030801,0.492798353909465,0.492798353909465,0.4912461380020597,0.4520408163265306,0.4520408163265306,0.4800817160367722,0.4877300613496932,0.493427704752275,0.4787878787878787,0.490566037735849,0.4758220502901354,0.4634146341463415,0.5262154432793136
2020-01-04 11:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.581039755351682,0.6026694045174538,0.6018329938900203,0.6008188331627431,0.581039755351682,0.6008188331627431,0.606776180698152,0.6100823045267489,0.6100823045267489,0.6086508753861998,0.5989795918367347,0.5989795918367347,0.6046986721144024,0.6073619631901841,0.6006066734074823,0.5959595959595959,0.608738828202582,0.6073500967117988,0.511219512195122,0.6472831267874166
2020-01-04 12:00:00,1.0,0.8282696416488158,0.8544508623361258,1.0,1.0,0.8985097608459626,0.8985097608459626,0.9877036943784212,0.8716329952505215,0.8722049709834223,0.9161074558648558,0.8319824513098406,0.9361958372170288,0.8403408341258274,1.0,0.8722049709834223,1.0,0.9545790866627932,0.8660721377416589,0.8660721377416589,0.9937908274778914,1.0,1.0,0.8924252977909649,0.8727243149295008,0.7749169776452716,1.0,1.0,0.9969343139334352,1.0,0.8282696416488158,1.0,0.9124136329318386,0.8722049709834223,0.8313183037409223,1.0,0.8617996797713958,0.8137369767496327,0.8924252977909649,0.8805893546039156,0.6218144750254841,0.6560574948665298,0.6446028513238289,0.6427840327533265,0.6218144750254841,0.6427840327533265,0.6581108829568788,0.6594650205761317,0.6594650205761317,0.6580844490216272,0.6336734693877552,0.6336734693877552,0.5556690500510725,0.6451942740286298,0.5652173913043478,0.5686868686868687,0.3604766633565044,0.6373307543520309,0.6058536585365853,0.7044804575786463
